hub_id,lat,lon
619,32.94027366666667,-96.89038573333333
620,32.933633,-96.888102
621,32.931441,-96.88509350000001
622,32.9274565,-96.8815665
623,32.9298395,-96.88284
624,32.923942,-96.890522
625,32.92425,-96.887456
626,32.9241082,-96.88176680000001
627,32.910885,-96.639552
628,32.910896,-96.642357
629,32.910945,-96.644715
630,32.908999,-96.656631
631,32.909009,-96.6590845
632,32.9090194,-96.6650252
633,32.90912791666667,-96.68045308333335
634,32.90908225,-96.69476
635,32.908102166666666,-96.70830983333333
636,32.90911583333334,-96.71285566666667
637,32.909513714285715,-96.72370614285714
638,32.909266,-96.72963
639,32.909186399999996,-96.7365864
640,32.9091466,-96.7434344
641,32.90915,-96.747756
642,32.9091855,-96.75465650000001
643,32.909212499999995,-96.7583515
644,32.909266,-96.7667115
645,32.909366500000004,-96.77160724999999
646,32.909639999999996,-96.861394
647,32.90970316666667,-96.87292666666667
648,32.90956466666666,-96.87881633333332
649,32.924423,-96.790194
650,32.921073666666665,-96.77722766666666
651,32.9090845,-96.70277899999999
652,32.9091885,-96.686875
653,32.909766,-96.653971
654,32.90895,-96.647492
655,32.946178,-96.83891700000001
656,32.943876,-96.839115
657,32.940084000000006,-96.83753733333333
658,32.9465295,-96.9542085
659,32.832695,-96.993049
660,32.833555000000004,-96.989041
661,32.830467,-96.9819305
662,32.8284315,-96.9764015
663,32.826209500000004,-96.970055
664,32.823322250000004,-96.96704625
665,32.817947000000004,-96.96337550000001
666,32.8141218125,-96.9521493125
667,32.81049277777778,-96.93304877777778
668,32.808194,-96.89287300000001
669,32.812727714285714,-96.83891685714286
670,32.812985999999995,-96.9379735
671,32.81331225,-96.94345
672,32.8321225,-96.9856345
673,32.846514,-96.99230725
674,32.861947,-97.035535
675,32.851372,-96.99218250000001
676,32.85681688888889,-96.99205355555556
677,32.86617666666667,-96.985705
678,32.866744833333335,-96.97945433333332
679,32.8701912,-96.9717128
680,32.871719,-96.967522
681,32.866237,-96.94645349999999
682,32.855122888888886,-96.95902877777777
683,32.855163250000004,-96.95038125
684,32.851383,-96.95038266666667
685,32.8177855,-96.94968716666666
686,32.808891,-96.92585174999999
687,32.8097075,-96.917282
688,32.8037255,-96.8736995
689,32.789981499999996,-96.873757
690,32.785888,-96.8736084
691,32.7789634,-96.87354339999999
692,32.7724305,-96.873865
693,32.749103500000004,-96.87408500000001
694,32.746519,-96.874109
695,32.7306435,-96.891457
696,32.728254,-96.89148
697,32.7253805,-96.89151425
698,32.7067731,-96.8918324
699,32.70130425,-96.89135775
700,32.686376333333335,-96.89306944444444
701,32.7923655,-96.8737455
702,32.809692,-96.919981
703,32.834696,-96.95912
704,32.839314,-96.95132050000001
705,32.84498072727273,-96.95092572727272
706,32.86031775,-96.9506375
707,32.828922875,-96.949746875
708,32.8291665,-96.8840335
709,32.817676,-96.892701
710,32.827989625,-96.994185
711,32.829477600000004,-97.0006306
712,32.831625,-97.005526
713,32.81214775,-96.99384425
714,32.801182,-96.971189
715,32.801516875,-96.963480625
716,32.800472,-96.9770656
717,32.802321,-96.986406
718,32.8048975,-96.99357800000001
719,32.816234,-96.993668
720,32.820932400000004,-96.9938226
721,32.841754200000004,-96.99293
722,32.8026695,-96.93440483333332
723,32.809274,-96.9600035
724,32.813604399999996,-96.95973260000001
725,32.924201999999994,-96.8542585
726,32.9253,-96.850201
727,32.933100499999995,-96.83537999999999
728,32.93308425,-96.82932725
729,32.936862500000004,-96.821976
730,32.940323,-96.8225414
731,32.9220155,-96.904241
732,32.922368,-96.91063199999999
733,32.9534375,-96.83838125
734,32.952692125,-96.82512375
735,32.922345,-96.901657
736,32.92388466666667,-96.89489299999998
737,32.958932,-96.890125
738,32.961447,-96.890108
739,32.973478166666666,-96.88990016666666
740,32.9814235,-96.89008283333334
741,32.98839275,-96.89035075
742,32.9963044,-96.88767659999999
743,32.999898875,-96.887021625
744,33.005525500000005,-96.8860435
745,33.01084275,-96.886923
746,33.01467433333333,-96.88695333333332
747,33.019849,-96.8849175
748,33.02383616666666,-96.88489783333334
749,33.02995083333333,-96.88417383333332
750,32.9929255,-96.889746
751,32.9672985,-96.890057
752,32.96403,-96.890085
753,32.9982415,-96.87704866666667
754,32.996939142857144,-96.869006
755,32.953148,-96.85469699999999
756,32.953553666666664,-96.84771433333333
757,32.9541395,-96.8347205
758,33.00798114285714,-96.84784342857142
759,32.96848,-96.829675
760,32.973282999999995,-96.8042265
761,32.99175983333333,-96.80092633333334
762,32.997213,-96.7982485
763,33.007,-96.795499
764,33.009755999999996,-96.7954625
765,33.01638366666666,-96.78388666666666
766,33.016392499999995,-96.7777625
767,33.019198599999996,-96.765269
768,33.0192745,-96.75796150000001
769,33.01927728571429,-96.750231
770,33.019411000000005,-96.743123
771,33.019463,-96.73888600000001
772,33.019425,-96.7350395
773,33.0026845,-96.79589100000001
774,33.000135,-96.796803
775,33.0401535,-96.7087295
776,33.040974500000004,-96.71435
777,33.040985500000005,-96.7169105
778,33.0410435,-96.7197995
779,33.041057,-96.72888599999999
780,33.0410288,-96.7341552
781,33.0410325,-96.73964950000001
782,33.041044,-96.7437975
783,33.0410515,-96.747307
784,33.041065,-96.7540515
785,33.041076000000004,-96.75798449999999
786,33.041101,-96.76209700000001
787,33.04113325,-96.76626075
788,33.015491,-96.766724
789,33.013121999999996,-96.7667395
790,32.977936166666666,-96.76547849999999
791,32.9741205,-96.7688315
792,32.96467666666667,-96.76875022222222
793,32.9584785,-96.7688795
794,32.955884499999996,-96.768887
795,32.9461985,-96.7689465
796,32.943535499999996,-96.76894899999999
797,32.940026499999995,-96.768424
798,32.950913625,-96.766814
799,33.0105515,-96.766787
800,33.041061,-96.750359
801,33.069595,-96.809761
802,32.98794875,-96.775651
803,32.9540065,-96.8067415
804,32.96216657142857,-96.80412114285716
805,32.962252500000005,-96.798181
806,32.962724,-96.79407900000001
807,32.962189333333335,-96.789243
808,32.96204575,-96.780884125
809,32.962019,-96.77307966666666
810,32.962256499999995,-96.762768
811,32.962316,-96.758927
812,32.962366,-96.755818
813,32.963037666666665,-96.74315366666667
814,32.9630695,-96.7383275
815,32.96103575,-96.732896125
816,32.96264,-96.749382
817,32.96240400000001,-96.7525495
818,32.978230499999995,-96.755773
819,32.97818875,-96.749618
820,32.97817875,-96.744243
821,32.97786625,-96.739439
822,32.97577525,-96.7350965
823,32.9754555,-96.7311225
824,32.975480000000005,-96.7271805
825,32.9810845,-96.71072649999999
826,32.968033428571424,-96.70923314285714
827,32.9606985,-96.7161335
828,32.97455975,-96.72392875
829,32.9606385,-96.80832749999999
830,32.956787,-96.82613649999999
831,32.939991000000006,-96.79308800000001
832,32.9399865,-96.78581175
833,32.9408655,-96.782119
834,32.9399755,-96.77798849999999
835,32.9399525,-96.7726885
836,32.9398885,-96.76279075000001
837,32.940074,-96.7552332857143
838,32.940761888888886,-96.73667172222223
839,32.9477636,-96.734581
840,32.9399705,-96.7903955
841,32.96287066666667,-96.68215423809524
842,32.95196683333334,-96.68273408333333
843,32.94494157142857,-96.68515685714286
844,32.9414115,-96.68286499999999
845,32.935865500000006,-96.68273400000001
846,32.933709500000006,-96.6827435
847,32.931164499999994,-96.68076400000001
848,32.93119442857143,-96.67612642857144
849,32.931156,-96.67098
850,32.93089346666667,-96.6631062
851,32.9307005,-96.6531205
852,32.916241,-96.64567325
853,32.9161455,-96.63918050000001
854,32.930714,-96.6496735
855,32.96179892307693,-96.69967138461539
856,32.955852,-96.6998945
857,32.9528385,-96.699898
